season,player,team,position,gp,avgtoi,hits,takeaways,blocked,minors,shots_against,goals_against,shots_for,goals_for,magpie_score
2018,Kailer Yamamoto,EDM,F,17,13.0873,18,3,11,1,103,11,115,5,16.104476
2018,Kyle Turris,NSH,F,55,15.6921,24,19,15,15,402,32,512,35,7.987006
2018,Pierre-Luc Dubois,CBJ,F,82,17.6963,115,45,52,32,676,70,876,105,15.121257
2018,Pat Maroon,STL,F,74,14.1432,135,25,7,23,427,41,593,59,17.729914
2018,Nico Hischier,N.J,F,69,18.0814,53,38,44,7,584,57,752,80,14.018927
2018,Jonathan Marchessault,VGK,F,82,18.0976,98,51,22,26,668,67,958,94,13.162852
2018,Dion Phaneuf,L.A,D,67,14.9968,128,6,79,22,533,60,482,31,18.121337
2018,Colton Sissons,NSH,F,75,15.9949,109,35,52,10,580,47,585,58,21.016156
2018,Nikita Scherbak,L.A,F,8,10.1771,9,0,1,1,48,6,62,2,8.534987
2018,Shea Weber,MTL,D,58,23.483,129,17,109,14,722,54,779,70,25.823939
2018,Libor Hajek,NYR,D,5,16.53,5,4,3,3,34,2,49,3,17.004715
2018,Brandon Montour,BUF,D,82,22.4459,99,31,121,29,1028,93,906,68,14.958378
2018,Greg McKegg,CAR,F,41,10.6756,30,14,18,4,228,18,204,16,14.299851
2018,David Perron,STL,F,57,17.095,52,41,13,22,441,36,538,58,12.649622
2018,Wade Megan,DET,F,11,7.8773,4,2,4,1,50,7,45,2,6.969916
2018,Jack Rodewald,OTT,F,6,7.0611,8,0,3,0,19,0,14,0,40.880117
2018,Conor Garland,ARI,F,47,12.7684,33,25,17,6,234,14,379,30,19.568738
2018,Danton Heinen,BOS,F,77,13.9669,54,43,36,8,454,28,582,52,19.41451
2018,Jaden Schwartz,STL,F,69,18.057,61,46,27,8,489,51,682,57,15.566751
2018,Evander Kane,S.J,F,75,18.4102,173,48,25,42,615,77,821,88,16.141165
2018,Stefan Noesen,N.J,F,41,12.7411,95,17,21,14,249,32,241,13,20.291985
2018,Nicolas Roy,CAR,F,6,6.95,7,3,1,1,18,1,17,0,23.965517
2018,Matthew Peca,MTL,F,39,10.5252,33,12,22,2,233,27,158,8,13.101978
2018,Michael Chaput,MTL,F,32,11.176,53,7,17,7,207,20,152,11,16.914986
2018,Alex Galchenyuk,ARI,F,72,15.7104,62,28,36,17,520,49,646,59,12.714551
2018,Brett Howden,NYR,F,66,14.9328,64,28,47,7,614,58,465,40,13.098692
2018,William Borgen,BUF,D,4,16.55,12,0,3,0,43,5,40,1,19.741551
2018,Martin Necas,CAR,F,7,10.0238,3,3,2,1,32,2,47,2,12.919064
2018,Ian McCoshen,FLA,D,19,13.3193,41,5,13,4,133,11,107,9,23.613685
2018,Brock Boeser,VAN,F,69,19.1655,14,40,22,11,568,62,770,87,7.404762
2018,Victor Mete,MTL,D,71,17.7554,21,10,94,3,696,44,695,60,14.50127
2018,Kyle Capobianco,ARI,D,2,16.075,2,0,2,0,17,2,9,0,13.082401
2018,David Backes,BOS,F,70,13.0667,140,33,30,11,400,27,526,40,29.586556
2018,Brad Hunt,MIN,D,42,14.7492,18,22,28,5,251,17,386,28,17.427914
2018,Jason Garrison,EDM,D,17,12.6961,13,2,23,4,122,8,106,7,17.585049
2018,Jacob Middleton,S.J,D,3,9.9333,1,1,2,1,13,3,20,2,7.534766
2018,Jakob Forsbacka Karlsson,BOS,F,28,11.7565,14,9,9,1,150,11,180,11,12.924673
2018,Erik Gustafsson,CHI,D,79,22.5911,100,34,115,17,941,91,1075,116,16.638435
2018,Richard Panik,ARI,F,75,16.6013,137,46,52,22,615,65,654,58,18.944705
2018,Nelson Nogier,WPG,D,1,10.1,0,0,1,0,7,0,4,0,14.428571
2018,Aaron Ekblad,FLA,D,82,23.5732,114,47,88,22,999,118,1083,115,13.652911
2018,Niklas Hjalmarsson,ARI,D,82,19.7024,45,32,186,22,836,76,705,61,18.728019
2018,Tomas Hyka,VGK,F,17,11.7725,6,9,5,1,71,9,139,11,12.475844
2018,Joe Morrow,WPG,D,41,13.9626,37,5,37,7,350,30,259,29,12.728189
2018,Micheal Ferland,CAR,F,71,14.0805,182,36,19,19,433,33,616,67,28.639891
2018,Brett Pesce,CAR,D,73,20.4856,52,54,131,12,747,61,757,77,21.650833
2018,Esa Lindell,DAL,D,82,24.3008,143,30,160,16,1174,84,848,79,22.452797
2018,Frederick Gaudreau,NSH,F,55,9.0142,25,13,18,1,193,12,286,13,16.274073
2018,Nate Prosser,MIN,D,15,10.2222,17,1,13,1,54,2,64,3,37.427822
2018,Sammy Blais,STL,F,32,9.8531,93,11,12,2,136,11,153,12,43.279177
2018,Phil Kessel,PIT,F,82,17.9677,12,33,18,13,770,75,901,100,4.8145
2018,Chris Kunitz,CHI,F,56,9.0574,85,13,15,5,243,24,244,15,20.24046
2018,Quinn Hughes,VAN,D,5,18.08,1,3,1,1,47,3,51,5,7.576266
2018,Lawrence Pilut,BUF,D,33,17.4025,20,7,33,5,289,28,315,22,12.09512
2018,Jared McCann,PIT,F,78,14.531,77,35,51,13,598,52,582,53,15.355131
2018,Josh Leivo,VAN,F,76,14.0548,44,37,23,8,448,33,612,55,14.270978
2018,Zdeno Chara,BOS,D,62,21.0508,81,28,88,24,670,71,650,62,15.532877
2018,Josh Morrissey,WPG,D,59,22.4065,55,33,107,7,769,74,677,75,16.90941
2018,Dennis Gilbert,CHI,D,1,12.7667,6,0,1,1,5,0,6,0,50.300188
2018,Kurtis MacDermid,L.A,D,11,9.347,26,0,4,4,42,5,39,4,22.233034
2018,David Savard,CBJ,D,82,19.7142,122,17,123,18,808,68,785,76,20.632256
2018,Nick Paul,OTT,F,20,8.4925,28,5,4,2,92,14,100,4,13.788946
2018,Dylan DeMelo,OTT,D,77,19.2803,122,16,130,16,883,95,740,83,17.092051
2018,Travis Zajac,N.J,F,80,19.2152,66,63,38,10,807,101,812,73,10.915177
2018,Josh Bailey,NYI,F,82,16.8079,19,41,32,9,629,52,732,76,9.347426
2018,Zack Smith,OTT,F,70,16.3479,136,42,27,31,712,59,508,39,15.349699
2018,Marc Staal,NYR,D,79,19.4219,94,28,119,16,1006,97,624,56,14.624045
2018,Matt Bartkowski,MIN,D,2,10.7,1,0,1,0,16,0,9,2,13.375
2018,Nick Seeler,MIN,D,71,12.262,78,5,116,21,399,35,376,29,22.475812
2018,Jack Johnson,PIT,D,82,19.2734,233,14,147,18,985,88,720,63,25.078486
2018,Jeff Carter,L.A,F,76,18.0989,80,23,30,21,729,74,694,60,9.831556
2018,Jason Demers,ARI,D,35,19.9886,49,14,43,6,378,20,325,25,23.602337
2018,Jay Beagle,VAN,F,57,13.648,102,13,33,9,479,48,294,23,16.070041
2018,Taro Hirose,DET,F,10,15.305,1,5,9,1,101,7,68,8,10.27457
2018,Brendan Gaunce,VAN,F,3,7.6111,4,0,0,0,9,1,10,4,18.327759
2018,Nicklas Backstrom,WSH,F,80,19.9546,54,53,30,14,722,76,929,112,10.857319
2018,Evgenii Dadonov,FLA,F,82,18.3711,33,45,42,4,685,83,943,123,9.655092
2018,Evan Rodrigues,BUF,F,74,15.8302,33,34,33,11,618,64,638,52,8.768903
2018,Erik Cernak,T.B,D,58,19.2267,198,11,79,16,605,44,533,64,31.486897
2018,Zach Aston-Reese,PIT,F,43,13.6566,138,17,37,10,333,22,278,26,34.052314
2018,Anthony Cirelli,T.B,F,82,14.8254,94,46,49,9,674,57,578,66,16.956376
2018,Ryan Ellis,NSH,D,82,23.9921,71,54,154,10,1017,92,1072,101,19.322802
2018,Dale Weise,MTL,F,51,11.7647,88,9,21,8,330,34,249,17,16.845111
2018,Kris Letang,PIT,D,65,25.9533,116,63,111,20,873,86,1043,117,20.76809
2018,Dennis Cholowski,DET,D,52,18.2369,18,7,50,9,469,49,493,45,8.958738
2018,Jonas Siegenthaler,WSH,D,26,14.1532,31,3,44,6,166,10,156,15,28.129606
2018,Kevin Connauton,ARI,D,50,18.3717,106,5,75,11,598,49,435,33,20.097218
2018,Zach Bogosian,BUF,D,65,21.6131,83,17,116,18,842,80,660,56,15.77127
2018,Mikkel Boedker,OTT,F,71,14.0305,54,25,28,3,584,67,456,58,9.58579
2018,Jakub Zboril,BOS,D,2,10.9333,3,0,0,0,8,0,11,0,41.0
2018,Brandon Carlo,BOS,D,72,20.9181,134,43,88,22,785,59,716,57,22.357702
2018,Andy Welinski,ANA,D,26,16.0397,47,6,18,4,209,18,183,14,20.268264
2018,Mathieu Joseph,T.B,F,70,11.359,129,28,14,13,421,35,376,40,20.102755
2018,Juuso Valimaki,CGY,D,24,15.4833,21,9,43,6,186,18,172,11,20.270505
2018,Matt Donovan,NSH,D,2,7.3917,0,0,3,1,6,1,8,1,10.669607
2018,Danny O'Regan,BUF,F,1,11.9333,0,0,0,0,4,0,5,0,0.0
2018,Joel Armia,MTL,F,57,15.8,112,46,21,7,453,38,500,38,24.297251
2018,Tage Thompson,BUF,F,65,12.119,65,24,9,10,429,38,387,18,11.750735
2018,Jordan Nolan,STL,F,14,7.8881,22,1,4,2,59,5,60,7,18.646891
2018,Matt Nieto,COL,F,64,13.7375,50,19,26,4,522,50,431,38,10.326291
2018,Johnny Boychuk,NYI,D,74,18.8117,144,10,120,11,797,64,647,59,23.34553
2018,Matt Dumba,MIN,D,32,23.3729,60,10,43,9,377,41,439,43,17.087612
2018,Kerby Rychel,CGY,F,2,9.175,3,0,1,0,10,1,2,1,19.139505
2018,Scott Wilson,BUF,F,15,11.45,29,4,2,1,98,13,82,4,15.514905
2018,Thomas Chabot,OTT,D,70,24.2902,71,31,112,16,951,106,988,116,13.279427
2018,Max McCormick,OTT,F,14,7.5,21,1,6,2,76,7,43,1,14.634146
